title,company,location,updated_time,url
第一事業群-產品服務處服務二組-程式設計師/軟體工程師/後端工程師 (二代系統),凱衛資訊股份有限公司,台北市松山區光復北路11巷29號2樓,1678809600,https://www.104.com.tw/job/7lu5n?jobsource=jolist_b_relevance
Net Core 後端工程師,大極科技有限公司,台北市南港區經貿二路,1678809600,https://www.104.com.tw/job/7ccmd?jobsource=jolist_b_relevance
【ACCUPASS】.NET (C#) 資深後端工程師 ( .NET C# Sr. Back-end Engineer),盈科泛利股份有限公司,台北市中山區中山北路二段106-2號6樓,1678809600,https://www.104.com.tw/job/4cqqc?jobsource=jolist_b_relevance
網站後端工程師 Back-End Developer,杜可國際資訊有限公司,台中市西屯區西屯路二段256巷6號2樓之2,1678550400,https://www.104.com.tw/job/7qgtv?jobsource=jolist_b_relevance
Java 後端工程師(遠端工作),新博軟體開發股份有限公司,台中市西屯區,1678809600,https://www.104.com.tw/job/7o6vi?jobsource=jolist_b_relevance
【台中】Backend Development 後端工程師,凱映國際股份有限公司,台中市北區台中市北區館前路1號(科博館停車場) ,1678896000,https://www.104.com.tw/job/7vdzo?jobsource=jolist_b_relevance
"DQ  數位發展部-後端工程師(C#, .NET Core, .NET Framework)(台北)",智冠科技股份有限公司,台北市南港區南港路二段99-10號,1678982400,https://www.104.com.tw/job/7jyw4?jobsource=jolist_b_relevance
.Net 後端工程師,庫柏資訊軟體股份有限公司,台北市大安區光復南路116巷7號3樓,1678896000,https://www.104.com.tw/job/7hihc?jobsource=jolist_b_relevance
php資深後端工程師,遠東醫電科技股份有限公司,新北市新店區民權路95號6樓之5,1678809600,https://www.104.com.tw/job/7ljk4?jobsource=jolist_b_relevance
後端工程師 Jr./Sr. Backend Engineer (Django)[E04],台北派兒有限公司,台北市大同區南京西路18巷10號2樓,1678723200,https://www.104.com.tw/job/7hqq8?jobsource=jolist_b_relevance
資深 C# 後端工程師,明潤電腦有限公司,台中市西屯區台灣大道二段633號,1678809600,https://www.104.com.tw/job/7qj0h?jobsource=jolist_b_relevance
【新竹院】資深後端工程師 Senior Backend Engineer,送子鳥診所,新竹市忠孝路80號,1678809600,https://www.104.com.tw/job/6ztmd?jobsource=jolist_b_relevance
後端工程師 Back-end Engineer  (golang),台灣幣蜂數位有限公司,台北市內湖區舊宗路二段97號3F,1678636800,https://www.104.com.tw/job/7pkd9?jobsource=jolist_b_relevance
資深遊戲後端工程師,葳群科技有限公司,台中市西屯區市政北七路,1678636800,https://www.104.com.tw/job/7sesc?jobsource=jolist_d_relevance
網站後端工程師 PHP、MySQL,九比一股份有限公司,台北市萬華區康定路64號7樓,1678723200,https://www.104.com.tw/job/5iqrp?jobsource=jolist_d_relevance
LN-桃園 資訊工程 誠徵-【後端工程師】固定日班/環境優/周休,艾肯國際開發有限公司,桃園市蘆竹區文新街,1678377600,https://www.104.com.tw/job/7vqmw?jobsource=jolist_d_relevance
區塊鏈後端工程師(遠端工作),新博軟體開發股份有限公司,台中市西屯區,1678809600,https://www.104.com.tw/job/7m30a?jobsource=jolist_d_relevance
Backend Development / 後端工程師,倍特系統整合有限公司,新北市新莊區思源路,1678723200,https://www.104.com.tw/job/5jead?jobsource=jolist_d_relevance
金融服務事業群-後端工程師,三竹資訊股份有限公司,台北市中山區新生北路二段39號11F,1678896000,https://www.104.com.tw/job/6kza7?jobsource=jolist_d_relevance
後端工程師Back-end(Taipei/Hsinchu),愛瑪麗歐股份有限公司,台北市大安區敦化南路二段182號12樓 or 新竹縣竹北市縣政九路159號4樓,1678032000,https://www.104.com.tw/job/5ts2w?jobsource=jolist_d_relevance
Python 後端工程師(遠端工作/培育在學生),環球誠信有限公司,桃園市桃園區,1678809600,https://www.104.com.tw/job/7vlhw?jobsource=jolist_d_relevance
SWRD_Senior Back​end Engineer (.Net) 資深後端工程師,Gogoro Taiwan Limited_睿能創意股份有限公司,台北市松山區長安東路二段,1678896000,https://www.104.com.tw/job/75v9r?jobsource=jolist_d_relevance
[CNS] 雲端平台JAVA後端 工程師,動力安全資訊股份有限公司,台北市內湖區,1678896000,https://www.104.com.tw/job/6txcg?jobsource=jolist_d_relevance
.NET ( C# ) 後端工程師,筌鴻科技股份有限公司,台北市內湖區南京東路六段461號4樓,1678896000,https://www.104.com.tw/job/7k27h?jobsource=jolist_d_relevance
Java 後端工程師(新事業/遠端),新博軟體開發股份有限公司,台中市西屯區,1678809600,https://www.104.com.tw/job/7n9g3?jobsource=jolist_d_relevance
後端工程師 Junior Backend Developer,羅賓斯科技股份有限公司,台北市中正區南海路1號13樓,1679068800,https://www.104.com.tw/job/7umax?jobsource=jolist_d_relevance
後端工程師/系統整合 - TPE. site,元上科技股份有限公司,新北市新莊區中正路663號(近輔仁大學),1678809600,https://www.104.com.tw/job/7ltec?jobsource=jolist_d_relevance
網站後端工程師助理,蘋果世界股份有限公司,台南市北區,1678723200,https://www.104.com.tw/job/6mqah?jobsource=jolist_d_relevance
Backend Engineer_後端工程師 (golang),雲策數據有限公司,台北市內湖區基湖路10巷1號3樓,1678723200,https://www.104.com.tw/job/7pyfg?jobsource=jolist_d_relevance
後端工程師,興創知能股份有限公司,台北市中正區思源街18號3F,1678636800,https://www.104.com.tw/job/7nion?jobsource=jolist_d_relevance
後端工程師 (Web-based Application),ASUSTOR_華芸科技股份有限公司,台北市北投區大業路136號3樓,1678636800,https://www.104.com.tw/job/440va?jobsource=jolist_d_relevance
後端工程師 (C#),麥威科技股份有限公司,桃園市中壢區中大路300號 產學營運中心2F  228室,1678032000,https://www.104.com.tw/job/7v0lt?jobsource=jolist_d_relevance
資深Golang後端工程師,禾亞數位科技股份有限公司,台北市大安區羅斯福路三段37號5F,1678982400,https://www.104.com.tw/job/7jgpm?jobsource=jolist_d_relevance
無毒農電商平台 後端工程師 (３~5 .NET C# Core 工作經驗),舒果農企業有限公司,台北市大安區復興南路一段205號8樓 ,1678982400,https://www.104.com.tw/job/7kyb3?jobsource=jolist_b_relevance
後端工程師,奧爾斯肯泓企業社,台北市松山區長安東路215號10樓-4,1678377600,https://www.104.com.tw/job/7odf2?jobsource=jolist_b_relevance
PHP-後端工程師,銳比數位科技有限公司,台南市安南區郡安路６段111巷18弄11號1樓,1678809600,https://www.104.com.tw/job/7wtqc?jobsource=jolist_b_relevance
Senior .Net Engineer 資深後端工程師,TutorABC_麥奇數位股份有限公司,新北市板橋區文化路二段293號8樓（江子翠捷運站2號出口）,1678377600,https://www.104.com.tw/job/71gzu?jobsource=jolist_b_relevance
php後端工程師,孚鴻創意資訊股份有限公司,新北市永和區水源街36巷6號2F,1675008000,https://www.104.com.tw/job/7vgxo?jobsource=jolist_b_relevance
【ACCUPASS】.NET (C#) 後端工程師 ( .NET C# Back-end Engineer ),盈科泛利股份有限公司,台北市中山區中山北路二段106-2號6樓,1678809600,https://www.104.com.tw/job/77moe?jobsource=jolist_b_relevance
[SW-702] 後端工程師 (SaaS),虹堡科技股份有限公司,新北市新店區北新路三段207-5號6樓,1678723200,https://www.104.com.tw/job/6jano?jobsource=jolist_b_relevance
PHP 或 Java後端工程師 (視訊/線上面談)-擴編職缺,104人力銀行_一零四資訊科技股份有限公司,新北市新店區寶中路119號3樓(231),1678204800,https://www.104.com.tw/job/64v7o?jobsource=jolist_b_relevance
新創汽車電商平台後端工程師,車博資訊系統股份有限公司,台北市內湖區新湖三路125號1樓,1678636800,https://www.104.com.tw/job/7v3wx?jobsource=jolist_b_relevance
後端工程師 - Back-end Developer (PHP Laravel/NestJS),尚玄國際股份有限公司,桃園市蘆竹區南山路二段192巷15號,1678982400,https://www.104.com.tw/job/6zh0u?jobsource=jolist_b_relevance
【週休三日｜年薪 96-152 萬】資深後端工程師｜Senior Backend Engineer｜視訊面試 線上面試｜長期招募中,即準數位科技股份有限公司,台北市松山區（近捷運南京復興站）,1678982400,https://www.104.com.tw/job/7mx7s?jobsource=jolist_b_relevance
"後端工程師（Junior）**月薪35,000~60,000**",小熊科技有限公司,新北市板橋區中山路一段67號6樓,1679155200,https://www.104.com.tw/job/74vmq?jobsource=jolist_b_relevance
[小樹生活圈] 後端工程師 Backend Engineer (Junior/Senior),霖園關係企業_神坊資訊股份有限公司,台北市大安區敦化南路二段95號25樓,1678809600,https://www.104.com.tw/job/7f5jf?jobsource=jolist_b_relevance
第一事業群-產品服務處服務二組-程式設計師/軟體工程師/後端工程師 (一代系統),凱衛資訊股份有限公司,台北市松山區光復北路11巷29號2樓,1678809600,https://www.104.com.tw/job/2mrr6?jobsource=jolist_b_relevance
資深Java後端工程師 Sr.Java Back-end Engineer,蓋亞資訊有限公司,台北市內湖區瑞光路168號5樓之3,1678636800,https://www.104.com.tw/job/78xtq?jobsource=jolist_b_relevance
串流辨識 Golang後端工程師,布納星科技股份有限公司,台北市內湖區,1678896000,https://www.104.com.tw/job/7m6pt?jobsource=jolist_b_relevance
月薪55K起+績效獎金【桃園新創團隊/中壢火車站走路可到!!】後端工程師 _HCS_1521,藝珂人事顧問股份有限公司,桃園市中壢區,1678982400,https://www.104.com.tw/job/7vysa?jobsource=jolist_b_relevance
Web 後端工程師(新竹/土城),鴻海精密工業股份有限公司,新北市土城區民生街4-1號,1678809600,https://www.104.com.tw/job/660ml?jobsource=jolist_b_relevance
Node.js 後端工程師,Finger Game_芬格國際股份有限公司,台北市大安區敦化南路二段105號B棟26樓,1678896000,https://www.104.com.tw/job/77tyr?jobsource=jolist_b_relevance
後端工程師[企業E化事業部],新達科技股份有限公司,新北市新莊區新北大道三段7號10樓之3,1678982400,https://www.104.com.tw/job/3y9hm?jobsource=jolist_b_relevance
大四、研二實習計畫，不限科系：後端工程師，視訊/線上面談 (一學年實習：2023/9月~2024/5月底，實習32K，未來下單位42K起跳),104人力銀行_一零四資訊科技股份有限公司,新北市新店區寶中路119號3樓(231),1678204800,https://www.104.com.tw/job/7l77r?jobsource=jolist_a_relevance
後端工程師【台北】,數位無限軟體股份有限公司,台北市松山區南京東路三段287號16樓,1678636800,https://www.104.com.tw/job/7avlu?jobsource=jolist_a_relevance
Senior Java Backend Developer/資深後端工程師,奕兆有限公司,台北市內湖區台北市內湖區瑞光路633號6樓,1677168000,https://www.104.com.tw/job/6hgf4?jobsource=jolist_a_relevance
後端工程師 Back-End Developer,紅番茄愛娛樂股份有限公司,台北市南港區重陽路451號9樓,1678809600,https://www.104.com.tw/job/71ahq?jobsource=jolist_a_relevance
Senior Backend Development / 資深後端工程師,新加坡商耐思人工智能有限公司台灣分公司,台北市內湖區瑞湖街105號1樓,1678982400,https://www.104.com.tw/job/7kmtt?jobsource=jolist_a_relevance
後端工程師,CARMAX_車美仕股份有限公司,桃園市龜山區復興三路8號,1678809600,https://www.104.com.tw/job/7quyc?jobsource=jolist_a_relevance
Python 資深後端工程師 / Senior Backend Engineer (可遠端 WFH),木刻思股份有限公司,台北市大同區太原路115巷25號5樓,1677168000,https://www.104.com.tw/job/7i7yz?jobsource=jolist_a_relevance
.NET資深後端工程師(台北/竹北),鼎恒數位科技股份有限公司,台北市信義區或新竹縣竹北市,1678896000,https://www.104.com.tw/job/779gg?jobsource=jolist_a_relevance
Senior Backend Engineer -資深後端工程師(台北或高雄),云桐科技有限公司,台北市內湖區瑞光路408號8樓之1,1678896000,https://www.104.com.tw/job/7vwyc?jobsource=jolist_a_relevance
PHP後端工程師_#Laravel #Vue,久大寰宇資訊股份有限公司,台北市中正區衡陽路7號10樓,1678723200,https://www.104.com.tw/job/7onlx?jobsource=jolist_a_relevance
Python 後端工程師 (可接受112年研發替代役),凸版蓋特資訊股份有限公司,台北市中正區寧波東街1號6樓,1678723200,https://www.104.com.tw/job/6vdrl?jobsource=jolist_a_relevance
PHP網頁後端工程師,新視野多媒體行銷設計有限公司,台中市南區忠明南路758號21樓B4,1678636800,https://www.104.com.tw/job/5mmlq?jobsource=jolist_a_relevance
Golang資深後端工程師(高雄),愛吠的狗娛樂股份有限公司,高雄市新興區中正三路25號14樓,1678809600,https://www.104.com.tw/job/7lf33?jobsource=jolist_a_relevance
後端工程師(Golang),老頑童國際有限公司,台中市西區英才路530號,1678982400,https://www.104.com.tw/job/7nu15?jobsource=jolist_a_relevance
Node.js 後端工程師,塶樂微創有限公司,台中市西屯區,1678636800,https://www.104.com.tw/job/7umb8?jobsource=jolist_a_relevance
遊戲後端工程師(NodeJS Back-end engineer)(工作地點：新北市三重區湯城園區),勝皇電子股份有限公司,新北市三重區重新路五段609巷4號,1678377600,https://www.104.com.tw/job/7och4?jobsource=jolist_a_relevance
php 後端工程師,光影科技有限公司,台中市西屯區朝富路213號,1678636800,https://www.104.com.tw/job/7ao7q?jobsource=jolist_a_relevance
【研究發展處】Java Back-end Web Application Engineer 後端工程師,現觀科技股份有限公司,台北市中山區中山北路二段42號2樓,1678809600,https://www.104.com.tw/job/7bdr2?jobsource=jolist_a_relevance
Senior Java Backend-End 後端工程師,辰銘資訊有限公司,台北市內湖區瑞光路(鄰近港墘捷運站),1678636800,https://www.104.com.tw/job/7dcoi?jobsource=jolist_a_relevance
後端工程師,新澄企業有限公司,台中市西屯區,1678982400,https://www.104.com.tw/job/7i8uo?jobsource=jolist_a_relevance
資深後端工程師 Senior Backend Engineer,iCHEF_資廚管理顧問股份有限公司,台北市大安區仁愛路三段136號15樓,1678377600,https://www.104.com.tw/job/7tlqv?jobsource=jolist_d_relevance
遠端｜PHP後端工程師,久大寰宇資訊股份有限公司,台北市中正區衡陽路7號10樓,1678723200,https://www.104.com.tw/job/7x8rl?jobsource=jolist_d_relevance
JI 後端工程師(JAVA)-視訊面試,尊博科技股份有限公司,台中市西屯區工業38路210號6樓之3,1678636800,https://www.104.com.tw/job/7p43j?jobsource=jolist_d_relevance
Java後端工程師(中階),德安資訊股份有限公司,台北市中山區林森北路372號2樓,1678809600,https://www.104.com.tw/job/7fnyt?jobsource=jolist_d_relevance
Java Backend Developer / Java後端工程師,奧爾資訊多媒體股份有限公司,新北市板橋區文化路二段285號32樓,1678809600,https://www.104.com.tw/job/7nlvk?jobsource=jolist_d_relevance
後端工程師(功能開發),泰瑞醫股份有限公司,台北市中山區中山北路二段112號4樓之一,1678982400,https://www.104.com.tw/job/7vybg?jobsource=jolist_d_relevance
Java Spring後端/資深後端工程師 Java Spring Sr.Backend Programmer,Shoalter Technology Ltd. (Member of HKTV Grp.) _英屬維京群島商易貿創投有限公司台灣分公司,台北市松山區敦化北路170號5樓A室,1678809600,https://www.104.com.tw/job/7axnf?jobsource=jolist_d_relevance
【台北】資深Python後端工程師 Python Back-end Engineer (Senior),沛思坦網路股份有限公司,台北市內湖區堤頂大道二段181號2樓(東京企業總部),1678636800,https://www.104.com.tw/job/78ogt?jobsource=jolist_d_relevance
後端工程師-【短期約聘，有機會轉正】,慧誠智醫股份有限公司,高雄市前金區中正四路151號9樓,1678809600,https://www.104.com.tw/job/7xl8y?jobsource=jolist_d_relevance
Python後端工程師,阿爾發證券投資顧問股份有限公司,台北市中正區羅斯福路二段102號8樓之1,1678982400,https://www.104.com.tw/job/6vazb?jobsource=jolist_d_relevance
L-PHP後端工程師,緯創軟體股份有限公司,台北市內湖區,1678982400,https://www.104.com.tw/job/7lzim?jobsource=jolist_d_relevance
遊戲後端工程師,捷訊資訊有限公司,台中市西區臺灣大道二段2號6樓之5,1678291200,https://www.104.com.tw/job/70adn?jobsource=jolist_d_relevance
Web 後端工程師,弈樂科技股份有限公司,台中市西屯區安和東路3號6樓,1678809600,https://www.104.com.tw/job/6j4w2?jobsource=jolist_d_relevance
資深後端工程師【AI產品】,麗臺科技股份有限公司,新北市中和區建一路166號,1678809600,https://www.104.com.tw/job/7j6um?jobsource=jolist_d_relevance
後端工程師,展睿資訊股份有限公司,台北市南港區三重路19-13號3樓(E棟337室),1678809600,https://www.104.com.tw/job/7uv4x?jobsource=jolist_d_relevance
【校招專區-實習生】軟體後端工程師,天堂遊戲有限公司,台北市信義區松仁路,1678982400,https://www.104.com.tw/job/79fdt?jobsource=jolist_d_relevance
後端工程師,一宇橙數位設計有限公司,嘉義市國華街245號5樓,1679068800,https://www.104.com.tw/job/4j6wx?jobsource=jolist_d_relevance
Java Engineer[後端工程師],台灣利優資訊科技有限公司,台北市大安區,1678982400,https://www.104.com.tw/job/78z0p?jobsource=jolist_d_relevance
後端工程師 Back-end Engineer  (PHP or Node.js),台灣幣蜂數位有限公司,台北市內湖區舊宗路二段97號3F,1678636800,https://www.104.com.tw/job/7pkd4?jobsource=jolist_d_relevance
Node.js Backend Development / 後端工程師,萊思特科技股份有限公司,台北市內湖區瑞湖街,1678809600,https://www.104.com.tw/job/7ifr1?jobsource=jolist_d_relevance
Senior Back-end Developer資深後端工程師_視訊事業部(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,台北市內湖區瑞光路186號,1678636800,https://www.104.com.tw/job/7m9sc?jobsource=jolist_a_relevance
新創社群電商 / PHP / Laravel後端工程師,美賣科技股份有限公司,台北市中正區博愛路63號2樓 ,1678809600,https://www.104.com.tw/job/7szbb?jobsource=jolist_a_relevance
[WORD UP 火速成長教育新創] Ruby on Rails (ROR) API 後端工程師 - 2 年以上經驗,聰明學習股份有限公司,台北市信義區基隆路一段178號8樓,1678896000,https://www.104.com.tw/job/7tx5t?jobsource=jolist_a_relevance
Sr. Python/Django 後端工程師,矽羽科技有限公司,台北市大安區新生南路3段88號3樓之5,1678636800,https://www.104.com.tw/job/7g25b?jobsource=jolist_a_relevance
後端工程師(高雄)-B85D,精誠資訊股份有限公司,高雄市前鎮區中山二路2號25樓,1678809600,https://www.104.com.tw/job/7qub1?jobsource=jolist_a_relevance
golang遊戲後端工程師,氪龍有限公司,台北市中山區建國北路二段,1676390400,https://www.104.com.tw/job/6fh0z?jobsource=jolist_a_relevance
【R&amp;D】後端工程師 (SDK),奧丁丁集團英屬開曼群島商台灣子公司_歐簿客科技股份有限公司,新北市新店區北新路三段217號 3樓,1678809600,https://www.104.com.tw/job/7e33x?jobsource=jolist_a_relevance
&lt;VR/3D/360&gt;資深全端/後端工程師,環耀實境有限公司,新北市新店區新店區公所站旁,1679068800,https://www.104.com.tw/job/7hxdf?jobsource=jolist_a_relevance
後端工程師【代徵】,天河國際法律事務所,高雄市前鎮區,1678982400,https://www.104.com.tw/job/7xojm?jobsource=jolist_a_relevance
[遠端] PHP 程式設計師 (網頁後端工程師),欣創數位科技有限公司,台中市北屯區水湳路116巷20號,1678809600,https://www.104.com.tw/job/7x0tb?jobsource=jolist_a_relevance
Sr. Backend Engineer_資深後端工程師 (.Net/C#),堯晉科技有限公司,台北市南港區市民大道7段396號3樓,1678896000,https://www.104.com.tw/job/6tdh4?jobsource=jolist_a_relevance
PHP 後端工程師,揪愛購股份有限公司,彰化縣和美鎮彰美路三段2號,1679155200,https://www.104.com.tw/job/7h2wc?jobsource=jolist_a_relevance
資深後端工程師,澄果資訊服務有限公司,台中市西屯區市政路500號,1678809600,https://www.104.com.tw/job/7wt6z?jobsource=jolist_a_relevance
Backend Engineer後端工程師_充電樁軟體管理開發團隊(台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,台北市內湖區瑞光路186號,1678636800,https://www.104.com.tw/job/7tzb7?jobsource=jolist_a_relevance
官網後端工程師,星宇航空股份有限公司,台北市內湖區南京東路六段382號,1678896000,https://www.104.com.tw/job/6d4lq?jobsource=jolist_a_relevance
Web 後端工程師,磐弈有限公司,台中市西屯區市政路386號,1678809600,https://www.104.com.tw/job/6yhxy?jobsource=jolist_a_relevance
影音網站後端工程師,聰泰科技開發股份有限公司,台北市中正區忠孝東路二段88號18樓,1677686400,https://www.104.com.tw/job/7t7dn?jobsource=jolist_a_relevance
軟體後端工程師(Component系統服務模組),南京資訊股份有限公司,台北市內湖區陽光街365巷24號,1678809600,https://www.104.com.tw/job/7m91t?jobsource=jolist_a_relevance
軟體設計工程師-網頁後端工程師,鈞陽系統整合有限公司,台中市西屯區台灣大道3段96號9樓之1,1678723200,https://www.104.com.tw/job/53ctx?jobsource=jolist_a_relevance
後端工程師,創力美股份有限公司,雲林縣斗六市雲林路二段203號9樓,1678809600,https://www.104.com.tw/job/78d4h?jobsource=jolist_a_relevance
Python Django 兼職 後端工程師,約沛科技有限公司,台北市中山區松江路27號11樓之8,1678982400,https://www.104.com.tw/job/6dpee?jobsource=jolist_a_relevance
網頁後端工程師,博鈞科技股份有限公司,台中市西屯區文心路三段241號12F-5,1678636800,https://www.104.com.tw/job/23dch?jobsource=jolist_a_relevance
資深後端工程師 Back-end Engineer  (golang),台灣幣蜂數位有限公司,台北市內湖區舊宗路二段97號3F,1678636800,https://www.104.com.tw/job/7npni?jobsource=jolist_a_relevance
PHP後端工程師-高雄,玩藝國際股份有限公司,高雄市前鎮區中山二路2號20樓之7,1678809600,https://www.104.com.tw/job/6n71m?jobsource=jolist_a_relevance
python工程師（後端工程師）,歐易亞科技股份有限公司,台北市中正區羅斯福路二段100號25樓(古亭捷運9號出口正門),1678982400,https://www.104.com.tw/job/7vg9z?jobsource=jolist_a_relevance
〔台中-西區〕後端工程師,敦謙國際智能科技股份有限公司,台中市西區國泰金融大樓(台中市西區英才路 530 號) 24 樓,1678809600,https://www.104.com.tw/job/75oc5?jobsource=jolist_a_relevance
後端工程師(工作地點：高雄市左營區),龍騰文化事業股份有限公司,高雄市左營區重信路272號,1678636800,https://www.104.com.tw/job/7vmqg?jobsource=jolist_a_relevance
【行動發展部】後端工程師(替代役可),聯合報股份有限公司,新北市汐止區大同路一段369號,1678723200,https://www.104.com.tw/job/5vz7h?jobsource=jolist_a_relevance
Senior Backend Engineer 資深遊戲後端工程師,ible Technology Inc_鴻辰通訊股份有限公司,新北市新莊區新北大道三段216號8樓,1678809600,https://www.104.com.tw/job/6rhnl?jobsource=jolist_a_relevance
.NET後端工程師（台中）,精誠隨想行動科技股份有限公司,台中市西屯區台灣大道三段660號6樓,1678809600,https://www.104.com.tw/job/7mn8w?jobsource=jolist_a_relevance
數位後端工程師  Digital Programmer 【程式部】,光曜町數位行銷有限公司,台北市大安區忠孝東路四段142號2樓之1,1678896000,https://www.104.com.tw/job/7co4q?jobsource=jolist_a_relevance
[Freelance]專案合作 - C#後端工程師( 需有專案實務經驗及作品),時賦科技有限公司,台北市中山區南京東路二段124號10樓,1678377600,https://www.104.com.tw/job/6tm51?jobsource=jolist_a_relevance
無人機應用開發後端工程師(新竹),極現科技股份有限公司,新竹縣竹北市隘口一街151號4樓之2,1678723200,https://www.104.com.tw/job/6xy2f?jobsource=jolist_a_relevance
後端工程師_Backend Developer_Node.js,英屬維京群島商幫你優股份有限公司台灣分公司,台北市中正區羅斯福路2段9號11樓之1,1678896000,https://www.104.com.tw/job/79zg4?jobsource=jolist_a_relevance
國立臺中教育大學教育部計畫誠徵後端工程師乙位,國立臺中教育大學_測驗統計與適性學習研究中心,台中市西區民生路140號教育樓5樓,1678896000,https://www.104.com.tw/job/6tlbo?jobsource=jolist_a_relevance
高雄軟體園區 - Java後端工程師/高級工程師,精益科技股份有限公司,高雄市前鎮區復興四路 12 號,1678636800,https://www.104.com.tw/job/7x6fx?jobsource=jolist_a_relevance
【DEV】C# Backend Development / 後端工程師,銳普資訊有限公司,台中市北屯區文心路四段698號,1678809600,https://www.104.com.tw/job/75xh5?jobsource=jolist_a_relevance
Laravel PHP 後端工程師（線上面試）,引力數碼有限公司,台北市中正區和平西路一段19號7樓及7樓之1,1678723200,https://www.104.com.tw/job/7df3p?jobsource=jolist_a_relevance
後端工程師 - 內湖,Advantech_研華股份有限公司,台北市內湖區瑞光路26巷20弄1號,1678809600,https://www.104.com.tw/job/76o9p?jobsource=jolist_a_relevance
後端工程師 _ 台達研究院 (台北),台達電子工業股份有限公司 _DELTA ELECTRONICS INC.,台北市內湖區瑞光路186號,1678636800,https://www.104.com.tw/job/7regg?jobsource=jolist_a_relevance
【台中】後端工程師,久鼎金屬實業股份有限公司,台中市西屯區市政北二路236號23樓,1678723200,https://www.104.com.tw/job/76qnc?jobsource=jolist_b_relevance
資深後端工程師（Backend Engineer）,貝殼放大股份有限公司,台北市萬華區大理街132之7號,1678809600,https://www.104.com.tw/job/6ct6d?jobsource=jolist_b_relevance
後端工程師 Backend Engineer (C#),宇迅國際有限公司,台北市內湖區堤頂大道二段473號1樓,1678291200,https://www.104.com.tw/job/78rgl?jobsource=jolist_b_relevance
【Ocard顧客經營管家】PHP 後端工程師(Junior/Senior強力招募中),Ocard_奧理科技股份有限公司,台北市中山區南京東路二段178號12樓,1678809600,https://www.104.com.tw/job/5am2t?jobsource=jolist_b_relevance
高級後端工程師(Back-end Engineer),完美數位科技有限公司,台北市內湖區瑞光路298號5F之1,1678636800,https://www.104.com.tw/job/704c9?jobsource=jolist_b_relevance
【台北】遊戲後端工程師（Golang）,曙光科技有限公司,台北市大安區復興南路一段76號,1678550400,https://www.104.com.tw/job/7klc7?jobsource=jolist_b_relevance
(中高階)後端工程師,六書堂數位學習股份有限公司,台中市南屯區公益路二段971號,1678636800,https://www.104.com.tw/job/7nas5?jobsource=jolist_b_relevance
後端工程師,鼎蓁科技股份有限公司,台中市南屯區台中工業區24路,1678896000,https://www.104.com.tw/job/6sho4?jobsource=jolist_b_relevance
DBA/後端工程師,農田科技股份有限公司,台中市西區金山路50之1號,1678982400,https://www.104.com.tw/job/7mpwu?jobsource=jolist_b_relevance
後端工程師,紘鈦物聯股份有限公司,新北市汐止區新台五路1段81號18樓,1678809600,https://www.104.com.tw/job/7s8nj?jobsource=jolist_b_relevance
資深Python 後端工程師(遠端工作/週休2.5日),環球誠信有限公司,高雄市鼓山區明華路315號13樓之1,1678809600,https://www.104.com.tw/job/75gdf?jobsource=jolist_b_relevance
後端工程師(3-5年),聯和趨動股份有限公司,高雄市前鎮區復興四路2號4樓A09室(高雄軟體科技園區),1678636800,https://www.104.com.tw/job/7jdmz?jobsource=jolist_b_relevance
軟體後端工程師,達方電子股份有限公司,桃園市龜山區山鶯路167號,1678809600,https://www.104.com.tw/job/7tli4?jobsource=jolist_b_relevance
[台南] 中階後端工程師 Mid Backend Engineer (Python/Django),"Linker Vision Co., Ltd._鑫蘊林科股份有限公司",台北市大安區忠孝東路三段136號9樓之5,1678809600,https://www.104.com.tw/job/7l9qs?jobsource=jolist_b_relevance
後端工程師,必礦科技股份有限公司,台北市南港區八德路四段768巷9號3樓之一,1678982400,https://www.104.com.tw/job/7bqwg?jobsource=jolist_b_relevance
台中-智能研發-後端工程師,敦謙集團_易福利旅行社股份有限公司,台中市西區國泰金融大樓(台中市西區英才路 530 號) 24 樓,1678809600,https://www.104.com.tw/job/7m10g?jobsource=jolist_b_relevance
Python 後端工程師(遠端工作/培育在學生),環球誠信有限公司,高雄市鼓山區明華路315號13樓之1,1678809600,https://www.104.com.tw/job/7vld9?jobsource=jolist_b_relevance
總公司_後端工程師,車麗屋汽車百貨股份有限公司,新北市中和區建康路176號11樓,1678636800,https://www.104.com.tw/job/7vlus?jobsource=jolist_b_relevance
Unity Lua 遊戲後端工程師,揚盛股份有限公司,台北市大安區敦化,1678636800,https://www.104.com.tw/job/7g9pa?jobsource=jolist_b_relevance
PHP 網頁工程師 / 後端工程師(台北),山川久也設計有限公司,新北市土城區廣明街90巷16號1樓,1679155200,https://www.104.com.tw/job/3r2t6?jobsource=jolist_b_relevance
資深後端工程師Senior Backend Engineer,慧穩科技股份有限公司,台中市西屯區市政路500號7樓之6,1678896000,https://www.104.com.tw/job/77oyc?jobsource=jolist_a_relevance
ASP.NET MVC C# 後端工程師 (歡迎新鮮人),永慶房產集團_永慶房屋仲介股份有限公司,台北市大安區敦化南路二段77號,1678809600,https://www.104.com.tw/job/7h010?jobsource=jolist_a_relevance
高級後端工程師 C#(.net core),小熊科技有限公司,新北市板橋區中山路一段67號6樓,1678636800,https://www.104.com.tw/job/7nuwf?jobsource=jolist_a_relevance
