title,company,location,updated_time,url
[小樹購] 後端工程師 Backend Engineer(Junior/Senior ) ,神坊資訊股份有限公司,110台灣台北市信義區,1671674012,https://www.cakeresume.com/companies/symphox.net/jobs/xiaoshubu-backend-engineer-junior-senior
Senior Backend Engineer-Magento,TVBS聯利媒體股份有限公司,,1675317143,https://www.cakeresume.com/companies/tvbs/jobs/senior-backend-engineer-magento-e-commerce
後端系統工程師,澄品科技有限公司,新北,1621333332,https://www.cakeresume.com/companies/championtek/jobs/backend-system-engineer
軟體設計⼯程師,統一數網股份有限公司,台灣台北市大安區,1678416165,https://www.cakeresume.com/companies/presco-ws/jobs/software-design-engineer-ac679a
資深Internet程式設計師,統一數網股份有限公司,台灣台北市大安區,1678416165,https://www.cakeresume.com/companies/presco-ws/jobs/senior-internet-programmer
系統開發部 軟體工程師,中嘉數位股份有限公司,"Xinyi District, Taipei City, Taiwan 110",1677744708,https://www.cakeresume.com/companies/homeplus-net/jobs/system-development-department-software-engineer
"Sr. Node.js Developer (part-time, remote)",樂堤科技有限公司 FUNTEK Software,114台灣台北市內湖區,1676873554,https://www.cakeresume.com/companies/funtek/jobs/sr-node-js-developer-part-time-remote
資深全端網頁工程師 Senior Full-Stack Web Developer,meettheone 心理學見面交友  l  闌珊處網路,台灣台北,1648029425,https://www.cakeresume.com/companies/meettheone/jobs/internet-full-end-engineer
網站後端工程師,瞻新資訊有限公司,台北,1647395217,https://www.cakeresume.com/companies/aw/jobs/website-engineer
後端高級工程師/技術副理 (Ruten露天拍賣－技術處),PChome Online 網路家庭,"Da’an District, Taipei City, Taiwan",1673330142,https://www.cakeresume.com/companies/pchome-online/jobs/083b7c
後端工程師（JAVA）,睿實科技股份有限公司,105台灣台北市松山區,1677736081,https://www.cakeresume.com/companies/3i-life/jobs/full-end-engineer-php-java
"後端軟體工程師 / Software Engineer - Backend (年薪620,000起~)",資康軟體開發有限公司,台北,1653273211,https://www.cakeresume.com/companies/zksoft/jobs/dec601
後端工程師,智禾數位有限公司,105台灣台北市松山區,1647428248,https://www.cakeresume.com/companies/chih-he/jobs/back-end-engineer-bd3b18
System Developer 系統開發員,香港商理信分析有限公司,,1620292673,https://www.cakeresume.com/companies/ctrisksoln/jobs/system-developer
新創社群電商/Laravel後端工程師/視訊面試,美賣科技股份有限公司,100台灣台北市中正區,1666326465,https://www.cakeresume.com/companies/meimaii-1db0ae/jobs/e29936
全端工程師,SAT. Knowledge,台北,1581302563,https://www.cakeresume.com/companies/sat-knowledge/jobs/full-end-engineer-db50e3
Full-Stack Engineer,LunaX ,新竹市,1546589779,https://www.cakeresume.com/companies/letslearn-co-learning-weebly/jobs/full-stack-engineer-6abfea
網站資深工程師(HMG-讀書花園),城邦文化事業股份有限公司,10491台灣台北市中山區,1678939183,https://www.cakeresume.com/companies/cmh/jobs/senior-site-engineer-hmg-reading-garden
SA系統分析/SD系統設計 System Analysis / System Designer,菁英雲教育科技股份有限公司,台灣台北,1629797856,https://www.cakeresume.com/companies/language-center/jobs/c91a7e
Laravel 後端工程師,一踢科技系統整合有限公司,,1669710224,https://www.cakeresume.com/companies/yiti-245206/jobs/laravel-backend-engineer
資深網站前端工程師 (Senior Frontend Developer),沙拉互動有限公司 DigiSalad Limited,110台灣台北市信義區,1670474444,https://www.cakeresume.com/companies/digisalad-limited/jobs/senior-frontend-developer-5bb317
網站工程師(Web engineer),卡坦科技股份有限公司,241台灣新北市三重區,1637199309,https://www.cakeresume.com/companies/catan/jobs/web-engineer-df4a64
(SaaS) 後端開發工程師,鋒形科技有限公司,台灣新北市新店區,1634691819,https://www.cakeresume.com/companies/femashr/jobs/saas-back-end-development-engineer
電商網站程式工程師(捷運中原2分鐘),荃贏全美密碼股份有限公司,,1630996064,https://www.cakeresume.com/companies/allwealth/jobs/0a80c0
【資訊部】後端工程師(junior) （Spring-boot）,耐德科技股份有限公司(SHOPPING99),100台灣台北市中正區,1654087916,https://www.cakeresume.com/companies/tw-shopping99-shop_id-www/jobs/information-department-php-java-website-engineer
"Software Engineer, Site Reliability Engineering (SRE)",KKLab,"Nangang District, Taipei City, Taiwan 115",1665641143,https://www.cakeresume.com/companies/kklab/jobs/site-reliability-engineer-54def9
【徵才-遠端/兼職】拉可有限公司Lalalocker 徵 全端 網頁工程師,lalalocker拉可有限公司,松山區,1654087138,https://www.cakeresume.com/companies/lalalocker/jobs/web-engineer-part-time
【PropTech數位人才招募】資深後端Web工程師,信義房屋股份有限公司｜Proptech數位人才招募,,1675062572,https://www.cakeresume.com/companies/sinyi/jobs/eccf1b
SRE - Security,MIFX,"Jakarta, Daerah Khusus Ibukota Jakarta, Indonesia",1678435296,https://www.cakeresume.com/companies/mifx/jobs/sre-security
資訊人員,達佛羅股份有限公司,,1670551294,https://www.cakeresume.com/companies/buffalo-machinery-tw/jobs/information-staff
前端工程師,巨跡資訊股份有限公司,台北市大安區復興南路二段268號3樓之1,1601967759,https://www.cakeresume.com/companies/giantleap/jobs/front-end-engineer-61f611
Web Developer,PT Main Games Indonesia,"Jakarta, Indonesia",1671012646,https://www.cakeresume.com/companies/pt-main-games-indonesia/jobs/web-developer-7f7ed9
軟體工程師,醫鼎科技股份有限公司,,1653463534,https://www.cakeresume.com/companies/heho/jobs/software-engineer-877ed1
Ticket & Booking 前端工程師,旭海國際科技股份有限公司,10491台灣台北市中山區,1649990672,https://www.cakeresume.com/companies/surehigh/jobs/ticket-amp-booking-front-end-engineer
資深軟體工程師 (後端Backend),識界雲端科技股份有限公司,台灣台北,1678243172,https://www.cakeresume.com/companies/iclarityvision/jobs/senior-software-engineer-backend-e7d9d8
[TCRL03] 資深後端系統開發工程師,優聘資訊科技有限公司 Talfin,407台灣台中市西屯區,1658990049,https://www.cakeresume.com/companies/.talfin.ai/jobs/tcrl03-senior-backend-system-development-engineer
後端工程師,詠大心創意國際有限公司,台灣台北,1678242006,https://www.cakeresume.com/companies/daydream-lab/jobs/back-end-engineer-f921c0
網頁後端工程師,森德網站設計有限公司,台北,1571305705,https://www.cakeresume.com/companies/forestwebs/jobs/web-backend-engineer-f4e58e
後端工程師,巨跡資訊股份有限公司,台北市大安區復興南路二段268號3樓之1,1601967751,https://www.cakeresume.com/companies/giantleap/jobs/backend-engineer-e83ad8
全端工程師 | Full-stack Engineer,Golface,300台灣新竹市東區,1644896661,https://www.cakeresume.com/companies/golface/jobs/full-stack-engineer-c7471b
網站後端工程師,億豪先鋒網路有限公司,彰化,1677631646,https://www.cakeresume.com/companies/b-r-42dfd1/jobs/website-back-end-engineer
全端工程師 Full Stack Developer,類星體數位股份有限公司,信義區,1562928387,https://www.cakeresume.com/companies/fitbutler/jobs/full-end-engineer-full-stack-developer-9a4e03
後端實習生 Back-end Intern,區塊科技 BlockChain Security,,1654087379,https://www.cakeresume.com/companies/blockchain-security/jobs/backend-intern-6408be
Programmer of Desktop Application ,Valoso 紐西蘭商 布羅索股份有限公司,台灣,1556519791,https://www.cakeresume.com/companies/valoso/jobs/programmer-of-desktop-application
前端應用軟體工程師【明基BenQ雲端創新中心】,BenQ 明基電通,114台灣台北市內湖區,1675157919,https://www.cakeresume.com/companies/benq/jobs/6e2728
全端工程師,iXensor 安盛生科,"Neihu District, Taipei City, Taiwan 114",1663228656,https://www.cakeresume.com/companies/iXensor/jobs/full-end-engineer-ecb83e
EC產品經理 PM,網訊科技股份有限公司,"Xitun District, Taichung City, Taiwan 407",1672276038,https://www.cakeresume.com/companies/cyberinfo-36e8b4/jobs/ec-soft-transfer-project-manager-pm
商務社群平台 - 前端程式設計師,CiRCLELiNKS,"Songshan District, Taipei City, Taiwan 105",1632359664,https://www.cakeresume.com/companies/circlelinks/jobs/business-community-platform-front-end-programmer
網站前端工程師,億豪先鋒網路有限公司,,1677631646,https://www.cakeresume.com/companies/b-r-42dfd1/jobs/website-front-end-engineer-f1c1cd
初階運維助理工程師,立榛有限公司,114台灣台北市內湖區,1642553101,https://www.cakeresume.com/companies/lizhenhr-389b0f/jobs/18074e
Backend Software Engineer 後端工程師 薪資(50k-100k),"Sequent Lab, Ltd.",中山區,1677032716,https://www.cakeresume.com/companies/sequent-lab-ltd/jobs/backend-software-engineer-fa31a0
[KKStream] Senior Backend Engineer (Enterprise Solution),KKCompany,115台灣台北市南港區,1677149340,https://www.cakeresume.com/companies/kkcompany/jobs/kkstream-sr-backend-engineer
Senior Backend Engineer,Aspire,"Jakarta, Daerah Khusus Ibukota Jakarta, Indonesia",1678779007,https://www.cakeresume.com/companies/aspire/jobs/senior-backend-engineer-46d6ea
(實習) Web Developer,WASAI Technology,台北市,1605514192,https://www.cakeresume.com/companies/wasaitech/jobs/internship-web-developer
遊戲後端工程師(NodeJS Back-end engineer),卡坦科技股份有限公司,241台灣新北市三重區,1637199249,https://www.cakeresume.com/companies/catan/jobs/nodejs-back-end-engineer
後端工程師,筌鴻科技股份有限公司,台灣台北,1656409793,https://www.cakeresume.com/companies/future-center/jobs/backend-engineer-717d6a
【資訊部】C#軟體設計師 ,台美檢驗科技股份有限公司,,1658284675,https://www.cakeresume.com/companies/superlab-ed4a4a/jobs/information-department-c-software-designer
網頁全端專案主管 (3007154),Accurate愛客獵-1111高階獵才中心,台灣台北,1675136778,https://www.cakeresume.com/companies/1111headhunt/jobs/web-full-terminal-project-supervisor-3007154
資深後端工程師 Senior Backend Engineer,健身管_類星體數位股份有限公司,105台灣台北市松山區,1667794091,https://www.cakeresume.com/companies/quasar/jobs/backend-engineer-e3f3fc
後端工程師,早安健康股份有限公司,新北市新店區,1603708165,https://www.cakeresume.com/companies/everydayhealth/jobs/back-end-engineer-fdb9a2
Senior Backend/Full Stack Engineer,好險網科技股份有限公司,台北,1617076489,https://www.cakeresume.com/companies/phew/jobs/senior-backend-stack-engineer
 [RD] 後端開發工程師 | 後端軟體工程師 | Backend Software Engineer | Backend Developer | Node.js,快一點_點點全球股份有限公司,,1673853292,https://www.cakeresume.com/companies/quickclick-cc/jobs/da6d20
Python資深工程師,順皇科技有限公司,台灣,1591771040,https://www.cakeresume.com/companies/syncode-1ab0d3/jobs/python-senior-engineer
後端資深工程師 (Ruten露天拍賣－技術處),PChome Online 網路家庭,"Da’an District, Taipei City, Taiwan",1673330142,https://www.cakeresume.com/companies/pchome-online/jobs/736478
資訊類-全端軟體開發副理(智能軟體),威剛科技股份有限公司,235台灣新北市中和區,1678347000,https://www.cakeresume.com/companies/adata-tw/jobs/7fee93
Backend Engineer (Laravel),USPACE 悠勢科技股份有限公司,台灣台北,1671429046,https://www.cakeresume.com/companies/uspace/jobs/uspace-backend-engineer
運維工程師,鴻藤科技有限公司,,1636521629,https://www.cakeresume.com/companies/pro-104-vip-index-index-7e2482/jobs/operation-and-maintenance-engineer-eedf84
軟體設計工程師,英業達股份有限公司,111台灣台北市士林區,1678414146,https://www.cakeresume.com/companies/inventec/jobs/software-design-engineer-b47714
laravel 接案開發工程師,凱綱企業股份有限公司,台灣台北,1678862272,https://www.cakeresume.com/companies/howhuge-dev/jobs/back-end-development-engineer-a2f312
 C#開發工程師,安智聯有限公司,"Taoyuan District, Taoyuan City, Taiwan 330",1669970772,https://www.cakeresume.com/companies/aie-tec/jobs/c-development-engineer-3da020
【年薪230萬起】首席後端架構師,恒遠科技有限公司,台灣台北,1676455874,https://www.cakeresume.com/companies/hengyuan/jobs/senior-back-end-engineer-ba1adf
後端工程師,優勢富宇科技股份有限公司,407台灣台中市西屯區,1679021297,https://www.cakeresume.com/companies/usefree/jobs/technical-department-backend-engineer
Web系統工程師,摩哈特運動科技股份有限公司,台北,1654087493,https://www.cakeresume.com/companies/mohot/jobs/web-system-engineer-c6a889
web後端工程師ASP.NET ,易安網,台北市,1657588932,https://www.cakeresume.com/companies/einsure/jobs/web-backend-engineer-laravel-asp-net
MIS工程師/資訊工程師,聽儷科技股份有限公司,100台灣台北市中正區,1625557058,https://www.cakeresume.com/companies/itinney/jobs/web-management-engineer
系統維護開發人員,Mynavi 台灣邁那比股份有限公司,台灣新竹市新竹,1676946713,https://www.cakeresume.com/companies/mynavi/jobs/356015
運動人才資料庫資訊管理人員 計畫助理(定期契約),國立中正大學體育運動研究發展中心,,1661218878,https://www.cakeresume.com/companies/athletic-ccu-edu-e1b683/jobs/c34705
🌟Martech 新創 明日之星🌟- 網紅一站式媒合平台 -  Tech Lead /技術主管 -TL,CakeResume Headhunting Recruitment Service,110台灣台北市信義區,1678779335,https://www.cakeresume.com/companies/cakeresume-recruitment-consulting/jobs/bfa58b
軟體工程師,悠遊支付樂金融科技股份有限公司,內湖科技園區,1544086142,https://www.cakeresume.com/companies/taipay/jobs/software-engineer-52c143
Business Analyst,Digital Muda Solution,"Jakarta, Daerah Khusus Ibukota Jakarta, Indonesia",1675871846,https://www.cakeresume.com/companies/digital-muda-solution/jobs/business-analyst-63299e
"Technical Lead / Engineering Manager, Full Stack UI",Netskope Taiwan,110台灣台北市信義區,1677052064,https://www.cakeresume.com/companies/netskope.tw/jobs/technical-lead-engineering-manager-full-stack-ui
Laravel 後端工程師 (Junior Backend Developer),得寬科技有限公司,台灣台北,1678156979,https://www.cakeresume.com/companies/theqwan/jobs/laravel-backend-developer
軟體工程師,筌鴻科技股份有限公司,台灣台北,1656409705,https://www.cakeresume.com/companies/future-center/jobs/software-engineer-312dda
科技公司【正職】維運工程師,捷揚管理顧問有限公司,802台灣高雄市苓雅區,1676702469,https://www.cakeresume.com/companies/jyhr/jobs/technology-company-main-position-back-end-engineer
資深後端工程師,台灣雲海科技有限公司,台灣台北,1637137489,https://www.cakeresume.com/companies/104-company-1a2x6bl8ib/jobs/system-architect-senior-backend-engineer
網站/網頁系統工程師,櫻特森系統整合股份有限公司,信義區,1607911306,https://www.cakeresume.com/companies/intersense/jobs/website-web-system-engineer
全端工程師,巨跡資訊股份有限公司,台北市大安區復興南路二段268號3,1601967738,https://www.cakeresume.com/companies/giantleap/jobs/full-end-engineer-9c98dc
【赴日就職】Web 開發應用工程師,Mynavi 台灣邁那比股份有限公司,日本東京都千代田區,1676946713,https://www.cakeresume.com/companies/mynavi/jobs/e142c6
前端網站工程師,威盛電子股份有限公司,台灣新北市新店區,1664353952,https://www.cakeresume.com/companies/viatech-tw/jobs/front-end-web-engineer-8306ab
【技術部】系統工程師,數字科技股份有限公司,241台灣新北市三重區,1678686203,https://www.cakeresume.com/companies/addcn/jobs/technical-department-system-engineer
資訊處 軟體開發工程師,中嘉數位股份有限公司,114台灣台北市內湖區,1677744708,https://www.cakeresume.com/companies/homeplus-net/jobs/00d5bd
System Programer,愛比科技,114台灣台北市內湖區,1679015893,https://www.cakeresume.com/companies/ipevo/jobs/system-programer
[Going Cloud] Senior Full Stack Engineer,KKCompany,115台灣台北市南港區,1677149341,https://www.cakeresume.com/companies/kkcompany/jobs/going-cloud-full-stack-engineer
資深系統分析師 Senior Analyst Programmer (eCommerce),香港商雋思產品發展有限公司台灣分公司,104台灣台北市中山區,1675950868,https://www.cakeresume.com/companies/qpp/jobs/senior-analyst-programmer-ecommerce
後端CMS程式設計師,底特爾網頁設計公司,,1558769165,https://www.cakeresume.com/companies/dtell/jobs/backend-cms-programmer
Backend Engineer_後端工程師,CMoney全曜財經資訊股份有限公司,220台灣新北市板橋區,1677813819,https://www.cakeresume.com/companies/cmoney/jobs/backend-engineer_backend-engineer
SEO工程師,大時代國際股份有限公司,,1670223347,https://www.cakeresume.com/companies/twincn-item-aspx-no-90846079/jobs/seo-engineer-cc6d6e
後端工程師 Junior Backend Developer,羅賓斯科技股份有限公司,100台灣台北市中正區,1676860955,https://www.cakeresume.com/companies/robinstech/jobs/backend-engineerjunior-backend-developer
後端工程師,恆生金融科技股份有限公司,台北,1604024401,https://www.cakeresume.com/companies/money-udn-money-story-5636-4038786/jobs/back-end-engineer-6a2154
網站前端工程師,億豪先鋒網路有限公司,,1677631623,https://www.cakeresume.com/companies/b-r-d48655/jobs/website-front-end-engineer-54a162
後端軟體工程師【明基BenQ雲端創新中心】,BenQ 明基電通,114台灣台北市內湖區,1675157919,https://www.cakeresume.com/companies/benq/jobs/667ff7
程式設計師【ERP系統應用部】,聚碩科技股份有限公司,,1644204416,https://www.cakeresume.com/companies/sysage/jobs/programmer-erp-system-application-department
Chief Technology Officer / Co-founder,APAC Integrated Technologies,台灣台北,1675691188,https://www.cakeresume.com/companies/apac-integrated-technology-corp/jobs/CTO-apacintech
技術長CTO,翰成數位科技股份有限公司,,1670221876,https://www.cakeresume.com/companies/hanchu/jobs/cto-356f85
軟體工程師,雄獅集團＿雄獅資訊科技,114台灣台北市內湖區,1676961094,https://www.cakeresume.com/companies/liontech-zh-tw-index/jobs/software-engineer-49c3ee
  系統品質保證經理(IT) System Quality Assurance Manager,香港商雋思產品發展有限公司台灣分公司,104台灣台北市中山區,1675950688,https://www.cakeresume.com/companies/qpp/jobs/fd1794
Back-End Engineer (MSA),Proton 質子科技有限公司,103台灣台北市大同區,1672724390,https://www.cakeresume.com/companies/proton/jobs/back-end-fullstack-developer-anti-abuse
【網站開發】批發電商網站專案經理,毓秀堂貿易有限公司,244台灣新北市林口區,1646709660,https://www.cakeresume.com/companies/i-chew/jobs/93b1c4
IT系工程師,スマカン株式会社,"Tokyo, Japan",1669784897,https://www.cakeresume.com/companies/smartcompany-jp/jobs/it-department-engineer
Business Analyst,源匙全球台灣有限公司 　,,1644286182,https://www.cakeresume.com/companies/sourcyglobal/jobs/business-analyst-c2ade5
商業分析師 (Business Analyst) ,源匙全球台灣有限公司 　,,1644286182,https://www.cakeresume.com/companies/sourcyglobal/jobs/business-analyst-1ae2eb
資深全端開發工程師,MR. LIVING 居家先生,242台灣新北市新莊區,1677635564,https://www.cakeresume.com/companies/mrliving/jobs/senior-full-end-development-engineer
網頁前端工程師,攜彼創新股份有限公司,803台灣高雄市鹽埕區,1678460258,https://www.cakeresume.com/companies/dingup-cc/jobs/web-front-end-engineer-part-of-the-remote
網頁前端工程師,攜彼創新股份有限公司,803台灣高雄市鹽埕區,1678460254,https://www.cakeresume.com/companies/dingup-cc/jobs/web-front-end-engineer-2f6b80
電商前端工程師 Junior Ecommerce Front-end Engineer,Creative Ventures Lab 玉山國際加速器廣告有限公司,,1654087393,https://www.cakeresume.com/companies/creative-ventures-lab/jobs/ecommerce-engineer
資深前端工程師 Senior Front-End Developer,版塊設計 Block Studio,111台灣台北市士林區,1678379691,https://www.cakeresume.com/companies/block-studio/jobs/senior-front-end-developer-0fc4c7
技術高階主管 (3007140),Accurate愛客獵-1111高階獵才中心,400台灣台中市中區,1675137291,https://www.cakeresume.com/companies/1111headhunt/jobs/technical-senior-executive-3007140
後端工程師｜Back-end engineer,gogoout,104台灣台北市中山區,1678795163,https://www.cakeresume.com/companies/gogoout/jobs/8afb36
Technical Support / 雲端智慧新零售技術工程師,Octopus Retail Management 屹傲科技,,1645666364,https://www.cakeresume.com/companies/octopus-retail-management/jobs/39a2d8
Senior Engineer 資深後端程式設計師,Ogilvy 奧美,110台灣台北市信義區,1675763991,https://www.cakeresume.com/companies/ogilvy/jobs/senior-programmer-back-end
高級 C++ server 工程師,掌中乾坤網路科技股份有限公司,台北,1552446761,https://www.cakeresume.com/companies/365palm-index-php/jobs/senior-c-server-engineer
[代徵/日本正社員]日本-遠端工作-網路工程師-需日文N2以上,鷺鳴國際股份有限公司,,1652074190,https://www.cakeresume.com/companies/platalea-japan-job-listings/jobs/2426b6
Senior Backend Engineer | 資深後端工程師 (invos發票存摺),麻布數據科技股份有限公司,110台灣台北市信義區,1677637808,https://www.cakeresume.com/companies/ezprice/jobs/2b80c7
Professional Services Consultant,"ScienceLogic Taiwan Co., Ltd.","Taipei, Taiwan",1668408746,https://www.cakeresume.com/companies/sciencelogic-taiwan-co-ltd/jobs/senior-professional-services-consultant
【月薪 13 萬起】Backend Engineer：加入矽谷級研發團隊！,MixerBox,台北,1667882310,https://www.cakeresume.com/companies/mixerbox/jobs/0c6415
資深網頁後端工程師 Senior Web Back-end Engineer ( Laravel ),天瀚國際科技有限公司,台灣台北,1678945873,https://www.cakeresume.com/companies/universetech/jobs/php-senior-backend-engineer
APP軟體工程師,鼎琳科技股份有限公司,,1588909976,https://www.cakeresume.com/companies/dltic-f6ce51/jobs/app-software-engineer
ASP.NET工程師/資深工程師 (高雄),騰雲科技服務股份有限公司,801台灣高雄市前金區,1678262619,https://www.cakeresume.com/companies/turn2cloud/jobs/asp-net-engineer-senior-engineer-kaohsiung
【R&D】網站前端開發工程師 (擴編 10人),奧丁丁集團（英屬開曼群島商台灣子公司歐簿客科技）,新北,1677128190,https://www.cakeresume.com/companies/owlting/jobs/f46677
後端工程師 Backend Engineer ,SELLERLINX 樂邁利達股份有限公司,台北,1611280013,https://www.cakeresume.com/companies/sellerlinx/jobs/backend-engineer-cbf63d
系統工程師【日本企業代徵】,佳得人力資源顧問股份有限公司,日本,1600219698,https://www.cakeresume.com/companies/kanglinglobal-wixsite-taiwanjinzai/jobs/it-engineer-pg-se-pm
全端工程師 / 軟體工程師,怪獸工作室有限公司,105台灣台北市松山區,1665644705,https://www.cakeresume.com/companies/monster-app-ltd/jobs/software-engineer-70ad21
[KKBOX] Backend Engineer,KKCompany,115台灣台北市南港區,1677149340,https://www.cakeresume.com/companies/kkcompany/jobs/kkbox-backend-developer
[PIXNET痞客邦專案]程式研發工程師(TOC),城邦文化事業股份有限公司,104台灣台北市中山區,1678861363,https://www.cakeresume.com/companies/cmh/jobs/617190
【資訊管理部】(Sr.) ERP工程師,奧丁丁集團（英屬開曼群島商台灣子公司歐簿客科技）,台灣新北市新店區,1677128195,https://www.cakeresume.com/companies/owlting/jobs/0083a7
系統工程師,易晨智能,241台灣新北市三重區,1667309224,https://www.cakeresume.com/companies/ez-ai/jobs/system-engineer-49bb56
好好證券-後端工程師 Backend Engineer (熟 Python、RESTful API ),好好證券股份有限公司,220台灣新北市板橋區,1676290672,https://www.cakeresume.com/companies/fundswap/jobs/php-ca4231
Java 後端工程師,鑫亨有限公司,台灣新北市中和區,1636444699,https://www.cakeresume.com/companies/twincn-item-aspx-no-83484620/jobs/php-software-engineer-ba45ee
Node.js 遊戲後端工程師,雷特遊戲有限公司Newtype Games Limited,台北市,1654087539,https://www.cakeresume.com/companies/NewtypeGames/jobs/node-js-php-game-backend-engineer
財會專員,百阜科技股份有限公司,114台灣台北市內湖區,1661752443,https://www.cakeresume.com/companies/baifu-tech-net/jobs/copy-php-backend-engineer
Senior Server應用開發工程師,神機數位科技有限公司,"Da’an District, Taipei City, Taiwan",1668333258,https://www.cakeresume.com/companies/facebook-profile-php-id-100077323535413-7b763b/jobs/senior-server-application-development-engineer
【車用電子】軟體設計工程師-Android developer (華亞科技園區),神達數位股份有限公司,"Taoyuan District, Taoyuan City, Taiwan 330",1668561909,https://www.cakeresume.com/companies/mitacmdt-tw-index-php/jobs/d248db
【車用電子】軟體設計工程師 (華亞科技園區),神達數位股份有限公司,"Guishan District, Taoyuan City, Taiwan 333",1668561909,https://www.cakeresume.com/companies/mitacmdt-tw-index-php/jobs/software-design-engineer-a7ce64
AI演算法應用工程師,安提國際股份有限公司,"Xizhi District, New Taipei City, Taiwan 221",1675046084,https://www.cakeresume.com/companies/aetina-ch-index-php/jobs/ai-algorithm-application-engineer
MCU韌體工程師,今展科技股份有限公司,241台灣新北市三重區,1679044836,https://www.cakeresume.com/companies/arlitech-index-php/jobs/information-security-engineer-c5585c
程式設計師,其利國貿(股)公司,台北市內湖區,1607062981,https://www.cakeresume.com/companies/bags-org-factory-factory03-php-doaction-view-id-31/jobs/programmer-fbe36e
Creative Manager (南港),神基科技,115台灣台北市南港區,1677640881,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/database-marketing-manager-southport
Android工程師(南港),神基科技,台灣台北,1677825716,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/android-sw-engineer
軟體工程師,元利儀器股份有限公司,114台灣台北市內湖區,1678867261,https://www.cakeresume.com/companies/yuanyu-yuanli-index-php/jobs/software-engineer-c5eb47
【福利佳】前端工程師,博發科技有限公司,114台灣台北市內湖區,1629967619,https://www.cakeresume.com/companies/104-jobbank-custjob-index-php-r-cust-j-66424a733c3e466f383a426b40463e2193131312d4874647109j54-jobsource-jobsource-joblist_r_cust/jobs/e1149b
製程軟體測試工程師 (汐止),神基科技,221台灣新北市汐止區,1677640897,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/process-software-test-engineer-xizhi-rsbu
雷達演算法工程師,千竣科技有限公司,302台灣新竹縣竹北市,1633415896,https://www.cakeresume.com/companies/kusauto-index_tw-php/jobs/radar-algorithm-engineer
嵌入式系統軟體工程師,安提國際股份有限公司,"Xizhi District, New Taipei City, Taiwan 221",1675046084,https://www.cakeresume.com/companies/aetina-ch-index-php/jobs/embedded-system-software-engineer-54c612
IoT網頁前端設計師,安提國際股份有限公司,,1675046084,https://www.cakeresume.com/companies/aetina-ch-index-php/jobs/iot-web-front-end-designer
售前規劃經理,傲索科技有限公司,台北,1616994744,https://www.cakeresume.com/companies/arrosoft-zh-tw-about-php/jobs/pre-sales-planning-manager
Senior Application Software Developer(南港),神基科技,115台灣台北市南港區,1678778599,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/sr-application-software-developer-nangang
研究助理(程式設計[Backend]),國立清華大學,,1545708061,https://www.cakeresume.com/companies/web-ee-nthu-edu-bin-home-php-lang-zh-tw/jobs/research-assistant-backend
Senior Embedded Software Engineer(南港),神基科技,台灣台北,1677825669,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/senior-embedded-software-engineer-nangang
網頁前端工程師,康訊科技股份有限公司,台灣,1620366102,https://www.cakeresume.com/companies/systech-index-php-lang-tw/jobs/web-front-end-engineer-1d07e6
工程師,伊雷特科技有限公司,,1609940736,https://www.cakeresume.com/companies/gojob-company-info-php-id-83324-77adff/jobs/engineer-11a6ce
車用電子軟韌體設計工程師,千竣科技有限公司,302台灣新竹縣竹北市,1633413288,https://www.cakeresume.com/companies/kusauto-index_tw-php/jobs/f03c0c
SRE系統工程師 , 銳思資訊科技有限公司,台北,1590574805,https://www.cakeresume.com/companies/104-jobbank-custjob-index-php-r-cust-j-3c4e466f383a426b34363e673c423a1d02d2d2d7244703e2644j99/jobs/sre-system-engineer
Android工程師, 銳思資訊科技有限公司,台北,1586410121,https://www.cakeresume.com/companies/104-jobbank-custjob-index-php-r-cust-j-3c4e466f383a426b34363e673c423a1d02d2d2d7244703e2644j99/jobs/android-engineer-1935d4
軟體研發工程師,精品科技,新竹,1550653285,https://www.cakeresume.com/companies/fineart-tech-index-php-ch/jobs/62e5de
【車用電子】短期專案人員(可遠端工作) ,神達數位股份有限公司,"Guishan District, Taoyuan City, Taiwan 333",1668561909,https://www.cakeresume.com/companies/mitacmdt-tw-index-php/jobs/1baaa1
績效獎酬專案經理 (南港),神基科技,115台灣台北市南港區,1678255962,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/senior-specialist-performance-reward
西歐市場開發處業務專案經理(南港),神基科技,115台灣台北市南港區,1677640876,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/emerging-markets-specialist-nangang
Senior Copywriter-專員/專案經理(南港),神基科技,115台灣台北市南港區,1677640885,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/website-project-manager-nangang
Wireless Certification PM認證專案經理(南港),神基科技,115台灣台北市南港區,1677825535,https://www.cakeresume.com/companies/tw-getacgroup-recruitment-index-php-index_id-7/jobs/3cba1e
業務專員,今展科技股份有限公司,241台灣新北市三重區,1679044836,https://www.cakeresume.com/companies/arlitech-index-php/jobs/business-specialist-e090a0
